url,source
https://www.npr.org/sections/health-shots/2021/12/22/1066761436/fda-authorizes-1st-antiviral-pill-for-covid,NPR
https://www.npr.org/2021/12/22/1066788973/colleges-universities-remote-distance-learning-omicron,NPR
https://www.npr.org/2021/12/22/1066649196/omicron-will-cause-more-infections-but-lower-hospital-rates-analysis-shows,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211222_atc_omicron_whats_coming.mp3?orgId=1&topicId=1128&aggIds=812054919&d=253&p=2&story=1066649196&dl=1&sc=siteplayer&size=4053831&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/12/22/1066642251/cdc-report-reveals-how-much-the-pandemic-influenced-the-u-s-2020-death-rate,NPR
https://www.npr.org/sections/health-shots/2021/12/22/1066315800/the-vaccines-work-against-severe-disease-heres-why-boosters-are-still-a-good-ide,NPR
https://www.npr.org/2021/12/21/1066178145/the-nhl-pauses-season-until-after-christmas-due-to-covid-19-risks,NPR
https://www.npr.org/2021/12/21/1066167265/biden-to-announce-free-covid-tests-more-aid-for-hospitals-to-deal-with-omicron,NPR
https://www.npr.org/sections/health-shots/2021/12/21/1066093265/with-omicron-now-dominant-depleted-u-s-hospitals-struggle-to-prepare-for-the-wor,NPR
https://www.npr.org/2021/12/20/1065865472/omicron-holiday-travel-gatherings-restrictions-world,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/20/1065159384/the-riddle-of-japans-dramatic-drop-in-covid-numbers,NPR
https://www.npr.org/2021/12/20/1065734884/moderna-says-its-covid-booster-increases-protection-against-omicron,NPR
https://www.npr.org/2021/12/20/1065711643/covid-is-again-raging-across-the-u-s-just-as-americans-gather-for-the-holidays,NPR
https://www.npr.org/2021/12/19/1065575540/nih-director-francis-collins-omicron,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/wesun/2021/12/20211219_wesun_as_omicron_spreads_outgoing_nih_director_says_the_us_could_hit_1m_daily_cases.mp3?orgId=1&topicId=1128&aggIds=812054919&d=335&p=10&story=1065575540&dl=1&sc=siteplayer&size=5368312&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/19/1062792638/our-11-most-read-global-pandemic-stories-of-2021,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/09/20210910_me_new_studies_find_evidence_of_superhuman_immunity_to_covid-19_in_some_individuals.mp3?orgId=1&topicId=1031&d=232&story=1062792638&dl=1&sc=siteplayer&size=3721553&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/12/19/1065297022/how-to-get-your-teens-or-college-age-kids-to-take-omicron-seriously,NPR
https://www.npr.org/2021/12/18/1064632275/sequins-tom-ford-fashion-week-covid-glitter-trend,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211217_atc_after_nearly_two_years_in_the_pandemic_shadows_its_time_to_shine.mp3?orgId=1&topicId=1008&d=246&story=1064632275&dl=1&sc=siteplayer&size=3941818&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/12/18/1065268674/covid-omicron-cases-ashish-jha,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211217_atc_safely_navigating_the_holidays_amid_rising_covid_cases.mp3?orgId=1&topicId=1128&aggIds=812054919&d=434&p=2&story=1065268674&dl=1&sc=siteplayer&size=6955721&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/17/1065315661/omicron-may-be-less-severe-in-south-africa-that-may-not-be-the-case-for-the-u-s,NPR
https://www.npr.org/2021/12/17/1065401498/bidens-osha-vaccine-mandate-test-million-workers,NPR
https://www.npr.org/sections/health-shots/2021/12/17/1065083105/u-s-omicron-wave-could-be-the-worst-yet-projections-find-and-its-coming-fast,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/12/20211217_me_omicron_us.mp3?orgId=1&topicId=1128&aggIds=812054919&d=285&p=3&story=1065083105&dl=1&sc=siteplayer&size=4569592&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/16/1064856213/the-scientist-in-botswana-who-identified-omicron-was-saddened-by-the-worlds-reac,NPR
https://www.npr.org/2021/12/16/1065015609/theater-performances-canceled-covid-broadway-west-end,NPR
https://www.npr.org/sections/health-shots/2021/12/16/1064594686/how-covid-threatens-the-brain,NPR
https://www.npr.org/2021/12/16/1064760503/vaccine-skeptics-in-eastern-europe-are-having-a-change-of-heart,NPR
https://www.npr.org/2021/12/16/1064697725/the-white-house-aims-to-boost-the-ranks-of-the-pandemic-strained-trucking-indust,NPR
https://www.npr.org/sections/health-shots/2021/12/16/1064668750/state-mask-mandates-omicron,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211215_atc_public_health_options_omicron.mp3?orgId=1&topicId=1128&d=243&story=1064668750&dl=1&sc=siteplayer&size=3902111&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/15/1064597592/a-tantalizing-clue-to-why-omicron-is-spreading-so-quickly,NPR
https://www.npr.org/sections/health-shots/2021/12/15/1064202754/omicron-evades-moderna-vaccine-too-study-suggests-but-boosters-help,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211215_atc_omicron_evades_moderna_vaccine_too_study_suggests_but_boosters_help.mp3?orgId=1&topicId=1128&d=229&p=2&story=1064202754&dl=1&sc=siteplayer&size=3679757&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/15/1064463596/german-police-anti-vax-assassination-plot,NPR
https://www.npr.org/sections/health-shots/2021/12/15/1064344100/facing-a-new-flood-of-covid-patients-colorado-nurses-say-the-stress-is-unsustain,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/15/1064432010/omicron-spread-variant-coronavirus,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/14/1063802370/america-us-covid-death-toll,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/14/1064197606/cornell-university-omicron-campus-shut-down-covid,NPR
https://www.npr.org/2021/12/14/1064016043/air-force-discharges-27-for-refusing-to-get-covid-vaccine,NPR
https://www.npr.org/2021/12/13/1063923911/supreme-court-again-leaves-state-vaccine-mandate-in-place-for-healthcare-workers,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/12/20211214_me_supreme_court_again_leaves_state_vaccine_mandate_in_place_for_health_care_workers_.mp3?orgId=1&topicId=1070&d=155&p=3&story=1063923911&dl=1&sc=siteplayer&size=2484812&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/12/13/1063896065/california-statewide-indoor-mask-mandate,NPR
https://www.npr.org/2021/12/13/1061787233/more-black-families-are-homeschooling-their-children-citing-the-pandemic-and-rac,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211213_atc_more_black_families_are_homeschooling_their_children_citing_the_pandemic_and_racism_.mp3?orgId=315&topicId=1013&d=217&p=2&story=1061787233&dl=1&sc=siteplayer&size=3478719&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/12/13/1063020183/sandra-lindsay-got-the-first-u-s-covid-jab-heres-her-secret-to-motivate-others,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/12/1062397183/vaccinators-in-perus-amazon-are-challenged-by-religion-rivers-and-a-special-tea,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/10/1062498420/what-omicrons-fast-spread-could-mean-for-the-u-s-and-the-world,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/10/1054030220/coronavirus-faq-what-does-it-mean-if-the-booster-knocks-me-out-what-if-it-doesnt,NPR
https://www.npr.org/sections/health-shots/2021/12/10/1062700278/how-the-u-s-got-on-the-slow-track-with-at-home-covid-tests,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211210_atc_how_the_us_got_on_the_slow_track_with_at-home_covid_tests_.mp3?orgId=1&topicId=1128&d=259&p=2&story=1062700278&dl=1&sc=siteplayer&size=4159574&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/12/09/1062493635/testing-omicron-in-sewage,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/08/1062352212/studies-suggest-sharp-drop-in-vaccine-protection-v-omicron-yet-cause-for-optimis,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211208_atc_omicron_boosters.mp3?orgId=1&topicId=1031&d=367&p=2&story=1062352212&dl=1&sc=siteplayer&size=5876969&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/12/07/1062150059/omicron-boosters-are-in-the-works-but-will-they-be-needed,NPR
https://www.npr.org/sections/health-shots/2021/12/07/1062152532/a-covid-vaccine-grown-in-plants-measures-up,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211207_atc_a_covid_vaccine_grown_in_plants_could_become_a_first.mp3?orgId=1&topicId=1128&d=167&p=2&story=1062152532&dl=1&sc=siteplayer&size=2674565&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/07/1062158951/omicron-updates-states-symptoms-south-africa-texas,NPR
https://www.npr.org/sections/health-shots/2021/12/07/1061099570/covid-race-disparities-exposed-by-data-analysts-and-community-leaders,NPR
https://www.npr.org/2021/12/06/1061771112/new-york-city-covid-vaccine-mandate-workers-omicron,NPR
https://www.npr.org/2021/12/06/1061363707/omicron-holiday-travel-airlines-recovery,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/12/20211203_me_airlines_were_beginning_to_recover_from_the_pandemic_then_omicron_showed_up.mp3?orgId=1&topicId=1003&d=221&story=1061363707&dl=1&sc=siteplayer&size=3548936&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/12/06/1061799633/norwegian-cruise-lines-covid-outbreak-new-orleans-omicron,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/covid/2021/12/20211202_covid_consider_this_12221__-_mix_jm.mp3?orgId=1&topicId=1025&d=803&story=1060989079&dl=1&sc=siteplayer&size=12848946&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/12/05/1059828993/data-vaccine-misinformation-trump-counties-covid-death-rate,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/12/20211206_me_pro-trump_counties_now_have_far_higher_covid_death_rates_misinformation_is_to_blame.mp3?orgId=1&topicId=1128&aggIds=973275370&d=210&p=3&story=1059828993&dl=1&sc=siteplayer&size=3376319&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/04/1060167105/a-mass-covid-grave-in-peru-has-left-families-bereft-and-fighting-for-reburial,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211206_atc_peru_covid_graves.mp3?orgId=1&topicId=1031&d=307&p=2&story=1060167105&dl=1&sc=siteplayer&size=4917334&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/03/1061219646/coronavirus-faq-help-me-with-omicron-vocab-whats-immune-evasion-epistasis,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/03/1061075517/the-philippines-vaccinated-7-6-million-people-in-3-days-duterte-demands-even-mor,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/12/20211202_atc_the_philippines_vaccinated_more_than_75_million_people_against_covid_in_just_3_days.mp3?orgId=1&topicId=1031&d=186&story=1061075517&dl=1&sc=siteplayer&size=2985945&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/12/03/1061176667/south-korea-omicron-cases-restrictions,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/02/1060883099/minnesota-omicron-variant-confirmed-new-york-city-traveler,NPR
https://www.npr.org/2021/12/01/1060699340/marcus-lamb-daystar-television-network-dies-covid,NPR
https://www.npr.org/2021/12/01/1060645940/facebook-takes-down-china-based-fake-covid-claims,NPR
https://www.npr.org/sections/goatsandsoda/2021/12/01/1055803031/the-mystery-of-where-omicron-came-from-and-why-it-matters,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211115_me_long_covid.mp3?orgId=1&topicId=1031&d=389&story=1055803031&dl=1&sc=siteplayer&size=6228890&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/12/01/1059835937/omicron-us-first-case,NPR
https://www.npr.org/sections/health-shots/2021/12/01/1060141850/a-different-kind-of-covid-vaccine-is-about-ready-to-roll,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211125_atc_a_new_kind_of_covid-19_vaccine_is_about_to_roll_out_around_the_world.mp3?orgId=1&topicId=1128&d=266&story=1060141850&dl=1&sc=siteplayer&size=4260302&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/12/01/1060423949/nigeria-omicron-variant-origins,NPR
https://www.npr.org/sections/health-shots/2021/11/30/1060281550/pfizer-fda-covid-booster-16-and-17-year-olds,NPR
https://www.npr.org/2021/11/30/1060177252/united-nations-global-tourism-2021-covid-pandemic,NPR
https://www.npr.org/2021/11/30/1060175635/greece-covid-vaccine-mandate,NPR
https://www.npr.org/sections/health-shots/2021/11/30/1059917469/omicron-variant-us-detect-track,NPR
https://www.npr.org/2021/11/30/1060085669/stock-selloff-worsens-on-omicron-impact-worries-powell-comments,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211130_atc_plus_worries_about_the_new_coronavirus_variant_helped_fuel_a_sell-off_on_wall_street.mp3?orgId=1&topicId=1017&aggIds=812054919&d=239&p=2&story=1060085669&dl=1&sc=siteplayer&size=3829387&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/30/1060025081/omicron-variant-netherlands-europe-south-africa,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/30/1059780197/african-leaders-condemn-travel-restrictions-as-omicron-variant-spreads-globally,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/30/1059859253/why-omicron-variant-spreads-so-quickly-infectious-mutations,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211129_atc_why_omicron_has_spread_quickly.mp3?orgId=1&topicId=1031&d=270&story=1059859253&dl=1&sc=siteplayer&size=4325922&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/11/30/1059926089/new-antiviral-drugs-are-coming-for-covid-heres-what-you-need-to-know,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211130_atc_merck_covid_pill.mp3?orgId=1&topicId=1128&aggIds=812054919&d=230&p=2&story=1059926089&dl=1&sc=siteplayer&size=3689370&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/29/1059772335/us-restricts-international-travel-over-omicron-variant,NPR
https://www.npr.org/2021/11/29/1059795123/merriam-webster-word-of-the-year-2021-vaccine,NPR
https://www.npr.org/2021/11/29/1059786378/biden-omicron-variant-coronavirus-concern-not-panic-travel-restrictions,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/11/29/1059723751/omicron-variant-latest-high-risk-world-health-organization,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/28/1059025751/who-seeks-a-new-treaty-on-handling-future-pandemics-it-could-be-a-hard-sell,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211126_atc_who_seeks_a_new_treaty_on_handling_pandemics_it_could_be_a_hard_sell_.mp3?orgId=1&topicId=1031&d=209&p=2&story=1059025751&dl=1&sc=siteplayer&size=3351659&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/28/1059606165/the-netherlands-and-australia-find-the-omicron-variant-as-curbs-spread,NPR
https://www.npr.org/2021/11/28/1058988220/once-rare-lung-transplants-for-covid-19-patients-are-rising-quickly,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/wesun/2021/11/20211128_wesun_once_rare_lung_transplants_for_covid-19_patients_are_rising_quickly.mp3?orgId=671&topicId=1003&d=276&p=10&story=1058988220&dl=1&sc=siteplayer&size=4429576&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/27/1059534796/covid-19-vaccine-makers-combat-omicron-variant,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/27/1057387896/peru-has-the-worlds-highest-covid-death-rate-heres-why,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211129_me_peru_has_the_worlds_highest_covid_death_rate_heres_why.mp3?orgId=1&topicId=1031&d=388&p=3&story=1057387896&dl=1&sc=siteplayer&size=6210082&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/11/27/1059501446/covid-coronavirus-omicron-variant,NPR
https://www.npr.org/sections/health-shots/2021/11/27/1058128612/covid-reinfection-kids-grandparents-immunity-waning,NPR
https://www.npr.org/2021/11/25/1059272133/new-covid-19-variant-in-south-africa-raises-concern,NPR
https://www.npr.org/sections/health-shots/2021/11/24/1058675230/hit-hard-by-covid-native-americans-come-together-to-protect-families-and-elders,NPR
https://www.npr.org/sections/health-shots/2021/11/24/1058743263/im-fully-vaccinated-and-i-also-had-covid-do-i-need-a-booster,NPR
https://www.npr.org/sections/health-shots/2021/11/23/1056612250/voice-only-telehealth-might-go-away-with-pandemic-rules-set-to-expire,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211123_atc_voice-only_telehealth_may_go_away_with_pandemic_rules_expiring.mp3?orgId=1&topicId=1128&d=366&p=2&story=1056612250&dl=1&sc=siteplayer&size=5865684&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/22/1056238770/covid-delta-unvaccinated-higher-health-insurance-premiums,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211125_me_companies_are_telling_unvaccinated_workers_to_pay_more_for_health_insurance.mp3?orgId=1&topicId=1006&d=223&p=3&story=1056238770&dl=1&sc=siteplayer&size=3578193&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/22/1057427047/republicans-are-changing-state-laws-to-try-and-get-out-of-federal-vaccine-mandat,NPR
https://www.npr.org/sections/health-shots/2021/11/22/1057258797/why-people-with-mental-illness-are-at-higher-risk-of-covid,NPR
https://www.npr.org/2021/11/22/1057881537/after-slow-starts-covid-vaccination-rates-in-some-asian-nations-are-now-soaring,NPR
https://www.npr.org/2021/11/20/1057625905/dutch-police-open-fire-rioters-demonstration-covid-restrictions-rotterdam,NPR
https://www.npr.org/sections/health-shots/2021/11/20/1057237292/covid-risk-holidays-booster,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/11/19/1056832774/the-fda-authorizes-covid-19-booster-shots-for-all-u-s-adults,NPR
https://www.npr.org/2021/11/19/1057182839/austria-lockdown-covid-vaccination-mandatory-mandate,NPR
https://www.npr.org/2021/11/19/1056568867/should-schools-mandate-covid-vaccine-for-children,NPR
https://www.npr.org/2021/11/18/1056888935/tennessee-governor-invites-unvaccinated-out-of-state-cops-to-join-its-highway-pa,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/18/1055071699/coronavirus-faq-what-is-long-covid-and-what-is-my-risk-of-getting-it,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211115_me_long_covid.mp3?orgId=1&topicId=1031&d=389&story=1055071699&dl=1&sc=siteplayer&size=6228890&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/health-shots/2021/11/16/1056232480/u-s-covid-cases-rising-holidays,NPR
https://www.npr.org/2021/11/16/1056189769/times-square-new-years-eve-vaccinated-2022-new-york-city,NPR
https://www.npr.org/2021/11/15/1055803038/new-zealand-maori-tribe-vaccine-protesters-haka,NPR
https://www.npr.org/2021/11/15/1055194418/a-lottery-could-determine-the-fate-of-bidens-vaccine-rule-for-84-million-workers,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211110_me_pandemic_billionaires.mp3?orgId=1&topicId=1006&d=233&story=1054711913&dl=1&sc=siteplayer&size=3731584&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/12/1053891686/when-will-schools-end-mask-requirements,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211112_me_when_can_kids_take_off_their_masks_in_school_heres_what_some_experts_say.mp3?orgId=1&topicId=1013&d=446&p=3&story=1053891686&dl=1&sc=siteplayer&size=7150490&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/11/1054851431/california-adults-covid-vaccine-booster,NPR
https://www.npr.org/series/885304437/coronavirus-by-the-numbers,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211112_atc_a_citizen_journalist_who_shined_a_light_on_the_pandemic_in_wuhan_may_die_in_prison.mp3?orgId=1&topicId=1125&d=185&p=2&story=1054650773&dl=1&sc=siteplayer&size=2968391&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/10/1054583020/judge-blocks-texas-mask-mandate-ban-in-schools,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/10/1052078529/why-low-income-countries-are-so-short-on-covid-vaccines-hint-its-not-boosters,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211108_atc_low_income_nations_need_covid_vaccines_meanwhile_wealthy_countries_have_too_many.mp3?orgId=1&topicId=1031&d=234&story=1052078529&dl=1&sc=siteplayer&size=3758751&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/10/1054224204/how-sars-cov-2-in-american-deer-could-alter-the-course-of-the-global-pandemic,NPR
https://www.npr.org/2021/11/10/1054137225/nearly-1-million-kids-ages-5-11-will-have-their-first-covid-shots-by-the-end-of-,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/11/09/1053889069/singapore-medical-bills-covid-19-patients-unvaccinated-by-choice,NPR
https://www.npr.org/sections/health-shots/2021/11/09/1052062334/covid-filipino-american-health-workers-burnout,NPR
https://www.npr.org/2021/11/09/1053814689/united-airlines-vaccine-mandate-religious-exemption-court-sued,NPR
https://www.npr.org/2021/11/08/1053548074/big-bird-covid-19-vaccine-conservative-backlash-ted-cruz,NPR
https://www.npr.org/2021/11/08/1053527189/nfl-aaron-rodgers-covid-vaccine,NPR
https://www.npr.org/2021/11/08/1052958134/what-dr-fauci-sees-coming-for-the-pandemic-this-winter,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/atc/2021/11/20211105_atc_what_can_we_expect_from_the_pandemic_this_winter.mp3?orgId=1&topicId=1128&d=672&p=2&story=1052958134&dl=1&sc=siteplayer&size=10762076&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/2021/11/08/1053434232/the-u-s-lifts-the-pandemic-travel-ban-and-opens-the-doors-to-international-visit,NPR
https://www.npr.org/2021/11/08/1053435012/strict-mandate-takes-effect-in-la-business-patrons-must-show-proof-of-vaccinatio,NPR
https://www.npr.org/2021/11/06/1053255692/health-care-covid-19-aaron-rodgers-green-bay-packers-wisconsin,NPR
https://www.npr.org/2021/11/06/1053234688/appeals-court-temporarily-halts-biden-vaccine-mandate-for-larger-businesses,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/05/1052076284/coronavirus-faq-its-cold-and-flu-season-and-covid-season-how-do-i-stay-unsick,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/05/1052961177/new-coronavirus-likely-from-dogs-infects-people-in-malaysia-and-haiti,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211109_me_new_coronavirus_likely_from_dogs_infects_people_in_malaysia_and_haiti.mp3?orgId=1&topicId=1031&d=242&p=3&story=1052961177&dl=1&sc=siteplayer&size=3881631&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/goatsandsoda/2021/11/05/1052811962/one-chinese-town-has-started-a-fiery-online-debate-about-chinas-zero-covid-polic,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/wesun/2021/11/20211107_wesun_one_chinese_town_has_started_a_fiery_online_debate_about_chinas_zero-covid_policy.mp3?orgId=1&topicId=1031&d=205&p=10&story=1052811962&dl=1&sc=siteplayer&size=3287294&dl=1&aw_0_1st.playerid=siteplayer,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/11/05/1052679112/pfizer-covid-pill-treatment,NPR
https://www.npr.org/2021/11/05/1052633843/republican-states-sue-over-biden-vaccine-mandate,NPR
https://www.npr.org/2021/11/05/1052393792/tonga-covid-case-countries-opening-borders-for-tourism,NPR
https://www.npr.org/sections/health-shots/2021/11/05/1051412471/theres-more-demand-for-boosters-than-first-shots-of-the-covid-vaccine,NPR
https://www.npr.org/sections/health-shots/2021/11/04/1051478506/covid-is-still-crushing-parts-of-the-u-s-as-the-holiday-season-approaches,NPR
https://www.npr.org/sections/coronavirus-live-updates/2021/11/04/1052281073/uk-merck-molnupiravir-covid-drug,NPR
https://www.npr.org/2021/11/04/1048939858/osha-biden-vaccine-mandate-employers-100-workers,NPR
https://ondemand.npr.org/anon.npr-mp3/npr/me/2021/11/20211105_me_bidens_vaccine_rules_for_100_million_workers_are_here_these_are_the_details.mp3?orgId=1&topicId=1006&aggIds=812054919&d=155&p=3&story=1048939858&dl=1&sc=siteplayer&size=2496515&dl=1&aw_0_1st.playerid=siteplayer,NPR
